1:ItNr	2:Metric	2:Metric0	2:Metric1	3:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Metric-LC	Metric-OC	Metric-PC	Time0[ms]	Time1[ms]	Time[ms]	||Gradient-LC||	||Gradient-OC||	||Gradient-PC||
594	-0.417972	-0.839558	0.003614	0.125000	0.000074	0.000072	0.000013	0.0000000202	0.0013440016	0.0000905893	47.8	15.9	63.9	0.0000004505	0.0000458314	0.0000425227
595	-0.417971	-0.839560	0.003619	0.125000	0.000076	0.000072	0.000013	0.0000000202	0.0013459760	0.0000906396	49.1	15.5	64.7	0.0000004509	0.0000458426	0.0000425195
596	-0.417969	-0.839563	0.003624	0.125000	0.000074	0.000072	0.000013	0.0000000202	0.0013483272	0.0000906906	47.7	15.0	62.9	0.0000004512	0.0000458677	0.0000425145
597	-0.417968	-0.839565	0.003628	0.125000	0.000076	0.000072	0.000013	0.0000000203	0.0013502874	0.0000907394	50.2	15.6	65.9	0.0000004516	0.0000458774	0.0000425104
598	-0.417967	-0.839567	0.003634	0.125000	0.000074	0.000072	0.000014	0.0000000203	0.0013526603	0.0000907942	48.7	15.2	64.0	0.0000004519	0.0000459036	0.0000425067
599	-0.417966	-0.839569	0.003638	0.125000	0.000077	0.000072	0.000014	0.0000000203	0.0013545710	0.0000908446	46.5	15.1	61.7	0.0000004523	0.0000459132	0.0000425034
600	-0.417964	-0.839572	0.003643	0.125000	0.000074	0.000072	0.000014	0.0000000204	0.0013569301	0.0000909011	50.0	15.2	65.3	0.0000004526	0.0000459411	0.0000425016
601	-0.417963	-0.839573	0.003647	0.125000	0.000077	0.000072	0.000014	0.0000000204	0.0013587235	0.0000909431	43.9	14.8	58.9	0.0000004530	0.0000459471	0.0000424958
602	-0.417962	-0.839576	0.003653	0.125000	0.000073	0.000072	0.000014	0.0000000204	0.0013610593	0.0000909968	48.6	15.0	63.7	0.0000004532	0.0000459737	0.0000424924
603	-0.417961	-0.839578	0.003657	0.125000	0.000077	0.000072	0.000014	0.0000000205	0.0013628672	0.0000910375	50.2	15.9	66.2	0.0000004536	0.0000459795	0.0000424857
604	-0.417959	-0.839580	0.003662	0.125000	0.000074	0.000072	0.000014	0.0000000205	0.0013652153	0.0000910905	50.1	15.5	65.7	0.0000004539	0.0000460059	0.0000424821
605	-0.417958	-0.839582	0.003666	0.125000	0.000077	0.000072	0.000014	0.0000000205	0.0013670025	0.0000911309	41.0	15.0	56.1	0.0000004543	0.0000460105	0.0000424754
606	-0.417957	-0.839584	0.003671	0.125000	0.000073	0.000072	0.000014	0.0000000205	0.0013693369	0.0000911839	47.4	15.5	63.0	0.0000004546	0.0000460371	0.0000424720
607	-0.417955	-0.839586	0.003675	0.125000	0.000077	0.000072	0.000014	0.0000000206	0.0013710931	0.0000912238	45.7	15.8	61.5	0.0000004550	0.0000460412	0.0000424651
608	-0.417954	-0.839588	0.003680	0.125000	0.000073	0.000072	0.000014	0.0000000206	0.0013734206	0.0000912772	45.5	15.7	61.3	0.0000004552	0.0000460681	0.0000424620
609	-0.417953	-0.839590	0.003684	0.125000	0.000077	0.000072	0.000014	0.0000000206	0.0013751326	0.0000913161	51.0	15.5	66.5	0.0000004556	0.0000460713	0.0000424549
610	-0.417952	-0.839592	0.003689	0.125000	0.000074	0.000072	0.000015	0.0000000207	0.0013774446	0.0000913677	47.7	14.9	62.8	0.0000004559	0.0000460976	0.0000424512
611	-0.417950	-0.839594	0.003693	0.125000	0.000078	0.000072	0.000015	0.0000000207	0.0013790813	0.0000914064	46.8	15.4	62.3	0.0000004562	0.0000461001	0.0000424445
612	-0.417949	-0.839596	0.003698	0.125000	0.000073	0.000072	0.000014	0.0000000207	0.0013813473	0.0000914593	47.2	15.9	63.2	0.0000004565	0.0000461281	0.0000424426
613	-0.417948	-0.839598	0.003702	0.125000	0.000077	0.000072	0.000014	0.0000000207	0.0013830170	0.0000914972	41.9	15.4	57.4	0.0000004569	0.0000461302	0.0000424352
614	-0.417947	-0.839600	0.003707	0.125000	0.000073	0.000072	0.000014	0.0000000208	0.0013853287	0.0000915499	45.8	15.5	61.3	0.0000004571	0.0000461571	0.0000424320
615	-0.417945	-0.839601	0.003711	0.125000	0.000078	0.000072	0.000015	0.0000000208	0.0013869868	0.0000915893	43.2	15.8	59.1	0.0000004575	0.0000461597	0.0000424250
616	-0.417944	-0.839604	0.003716	0.125000	0.000074	0.000072	0.000015	0.0000000208	0.0013892685	0.0000916438	52.7	15.3	68.1	0.0000004578	0.0000461877	0.0000424236
617	-0.417943	-0.839605	0.003719	0.125000	0.000078	0.000072	0.000015	0.0000000209	0.0013908504	0.0000916813	47.9	15.9	63.9	0.0000004581	0.0000461889	0.0000424163
618	-0.417942	-0.839608	0.003724	0.125000	0.000073	0.000072	0.000015	0.0000000209	0.0013931270	0.0000917357	44.4	15.4	59.9	0.0000004584	0.0000462169	0.0000424150
619	-0.417933	-0.839594	0.003728	0.125000	0.000078	0.000072	0.000015	0.0000000209	0.0013947151	0.0000917734	44.4	15.6	60.1	0.0000004587	0.0000462182	0.0000424076
620	-0.417932	-0.839597	0.003733	0.125000	0.000074	0.000072	0.000015	0.0000000209	0.0013970169	0.0000918320	50.8	15.4	66.3	0.0000004590	0.0000462474	0.0000424078
621	-0.417931	-0.839598	0.003737	0.125000	0.000078	0.000072	0.000015	0.0000000210	0.0013986285	0.0000918731	42.4	15.4	57.9	0.0000004594	0.0000462494	0.0000424016
622	-0.417929	-0.839601	0.003742	0.125000	0.000074	0.000072	0.000015	0.0000000210	0.0014009183	0.0000919316	43.3	15.5	59.0	0.0000004596	0.0000462787	0.0000424018
623	-0.417928	-0.839602	0.003746	0.125000	0.000079	0.000072	0.000015	0.0000000210	0.0014024937	0.0000919708	43.8	15.9	59.8	0.0000004600	0.0000462799	0.0000423950
624	-0.417927	-0.839605	0.003751	0.125000	0.000073	0.000072	0.000015	0.0000000211	0.0014047696	0.0000920321	48.7	14.9	63.7	0.0000004602	0.0000463107	0.0000423965
625	-0.417926	-0.839606	0.003755	0.125000	0.000079	0.000072	0.000015	0.0000000211	0.0014063802	0.0000920730	47.0	15.2	62.3	0.0000004606	0.0000463126	0.0000423896
626	-0.417925	-0.839609	0.003760	0.125000	0.000074	0.000072	0.000015	0.0000000211	0.0014086824	0.0000921354	47.9	16.0	64.0	0.0000004608	0.0000463431	0.0000423913
627	-0.417923	-0.839610	0.003763	0.125000	0.000079	0.000072	0.000015	0.0000000211	0.0014102738	0.0000921794	40.8	15.7	56.7	0.0000004612	0.0000463455	0.0000423862
628	-0.417922	-0.839613	0.003769	0.125000	0.000073	0.000072	0.000015	0.0000000212	0.0014125844	0.0000922423	44.8	15.6	60.5	0.0000004614	0.0000463759	0.0000423877
629	-0.417921	-0.839614	0.003772	0.125000	0.000079	0.000072	0.000015	0.0000000212	0.0014141837	0.0000922839	43.4	15.4	59.0	0.0000004618	0.0000463779	0.0000423811
630	-0.417920	-0.839617	0.003778	0.125000	0.000073	0.000072	0.000015	0.0000000212	0.0014165050	0.0000923480	41.2	15.3	56.7	0.0000004620	0.0000464081	0.0000423830
631	-0.417918	-0.839618	0.003781	0.125000	0.000078	0.000072	0.000015	0.0000000213	0.0014180837	0.0000923901	43.1	15.4	58.6	0.0000004624	0.0000464103	0.0000423770
632	-0.417917	-0.839621	0.003787	0.125000	0.000074	0.000072	0.000015	0.0000000213	0.0014203979	0.0000924517	49.7	14.8	64.6	0.0000004626	0.0000464398	0.0000423776
633	-0.417916	-0.839622	0.003790	0.125000	0.000078	0.000072	0.000015	0.0000000213	0.0014220021	0.0000924949	47.5	15.7	63.3	0.0000004630	0.0000464416	0.0000423717
634	-0.417915	-0.839625	0.003796	0.125000	0.000073	0.000072	0.000015	0.0000000213	0.0014243139	0.0000925566	42.3	14.8	57.1	0.0000004632	0.0000464714	0.0000423723
635	-0.417913	-0.839626	0.003799	0.125000	0.000078	0.000072	0.000015	0.0000000214	0.0014259131	0.0000925993	44.4	16.1	60.7	0.0000004636	0.0000464729	0.0000423661
636	-0.417912	-0.839628	0.003804	0.125000	0.000073	0.000072	0.000015	0.0000000214	0.0014282381	0.0000926623	43.2	15.3	58.6	0.0000004639	0.0000465025	0.0000423672
637	-0.417911	-0.839629	0.003808	0.125000	0.000078	0.000072	0.000015	0.0000000214	0.0014298260	0.0000927041	46.9	16.0	63.0	0.0000004642	0.0000465038	0.0000423606
638	-0.417909	-0.839632	0.003813	0.125000	0.000074	0.000072	0.000015	0.0000000214	0.0014321266	0.0000927669	42.9	15.5	58.5	0.0000004645	0.0000465340	0.0000423618
639	-0.417908	-0.839633	0.003817	0.125000	0.000079	0.000072	0.000015	0.0000000215	0.0014336999	0.0000928119	47.8	15.5	63.5	0.0000004648	0.0000465365	0.0000423565
640	-0.417907	-0.839636	0.003822	0.125000	0.000073	0.000072	0.000015	0.0000000215	0.0014359795	0.0000928743	42.3	16.4	58.8	0.0000004650	0.0000465671	0.0000423577
641	-0.417906	-0.839637	0.003826	0.125000	0.000079	0.000072	0.000015	0.0000000215	0.0014375209	0.0000929154	53.5	15.3	69.0	0.0000004654	0.0000465676	0.0000423510
642	-0.417904	-0.839640	0.003831	0.125000	0.000073	0.000072	0.000015	0.0000000216	0.0014398211	0.0000929795	45.3	15.5	61.0	0.0000004656	0.0000465978	0.0000423528
643	-0.417903	-0.839641	0.003835	0.125000	0.000079	0.000072	0.000015	0.0000000216	0.0014413565	0.0000930203	42.0	16.2	58.4	0.0000004660	0.0000465982	0.0000423459
644	-0.417902	-0.839644	0.003840	0.125000	0.000074	0.000072	0.000015	0.0000000216	0.0014436384	0.0000930870	47.6	16.6	64.4	0.0000004662	0.0000466299	0.0000423488
645	-0.417901	-0.839645	0.003843	0.125000	0.000079	0.000072	0.000015	0.0000000216	0.0014451909	0.0000931305	40.0	15.8	55.9	0.0000004666	0.0000466311	0.0000423426
646	-0.417899	-0.839648	0.003849	0.125000	0.000073	0.000072	0.000015	0.0000000217	0.0014475196	0.0000932015	43.2	15.1	58.5	0.0000004668	0.0000466629	0.0000423472
647	-0.417898	-0.839648	0.003852	0.125000	0.000079	0.000072	0.000015	0.0000000217	0.0014490917	0.0000932434	45.0	16.0	61.1	0.0000004672	0.0000466639	0.0000423398
648	-0.417897	-0.839651	0.003858	0.125000	0.000073	0.000072	0.000014	0.0000000217	0.0014514344	0.0000933142	41.1	15.0	56.2	0.0000004674	0.0000466951	0.0000423439
649	-0.417895	-0.839653	0.003862	0.125000	0.000078	0.000072	0.000015	0.0000000218	0.0014530928	0.0000933597	54.7	16.1	71.0	0.0000004678	0.0000466975	0.0000423372
650	-0.417895	-0.839656	0.003867	0.125000	0.000073	0.000072	0.000015	0.0000000218	0.0014554318	0.0000934261	43.8	15.5	59.4	0.0000004680	0.0000467273	0.0000423387
651	-0.417893	-0.839657	0.003871	0.125000	0.000078	0.000072	0.000014	0.0000000218	0.0014570427	0.0000934699	48.0	15.5	63.6	0.0000004684	0.0000467286	0.0000423318
652	-0.417892	-0.839660	0.003876	0.125000	0.000073	0.000072	0.000014	0.0000000218	0.0014594109	0.0000935403	46.7	15.7	62.4	0.0000004687	0.0000467587	0.0000423350
653	-0.417891	-0.839661	0.003880	0.125000	0.000078	0.000072	0.000014	0.0000000219	0.0014610589	0.0000935839	49.1	16.6	65.9	0.0000004690	0.0000467602	0.0000423272
654	-0.417889	-0.839664	0.003885	0.125000	0.000073	0.000072	0.000014	0.0000000219	0.0014634109	0.0000936505	44.9	15.8	60.8	0.0000004693	0.0000467894	0.0000423284
655	-0.417889	-0.839666	0.003889	0.125000	0.000078	0.000072	0.000014	0.0000000219	0.0014650599	0.0000936957	46.2	15.4	61.7	0.0000004696	0.0000467908	0.0000423215
656	-0.417887	-0.839669	0.003894	0.125000	0.000073	0.000072	0.000014	0.0000000220	0.0014674189	0.0000937628	45.1	15.0	60.3	0.0000004699	0.0000468199	0.0000423227
657	-0.417887	-0.839672	0.003898	0.125000	0.000078	0.000072	0.000014	0.0000000220	0.0014690744	0.0000938075	45.9	15.9	61.9	0.0000004703	0.0000468214	0.0000423154
658	-0.417885	-0.839674	0.003904	0.125000	0.000073	0.000072	0.000015	0.0000000220	0.0014714164	0.0000938744	48.8	15.9	64.9	0.0000004705	0.0000468502	0.0000423168
659	-0.417884	-0.839675	0.003907	0.125000	0.000079	0.000072	0.000015	0.0000000220	0.0014729837	0.0000939161	43.4	16.1	59.7	0.0000004709	0.0000468502	0.0000423089
660	-0.417883	-0.839678	0.003913	0.125000	0.000073	0.000072	0.000015	0.0000000221	0.0014753369	0.0000939883	43.1	15.9	59.1	0.0000004711	0.0000468804	0.0000423130
661	-0.417881	-0.839679	0.003916	0.125000	0.000078	0.000072	0.000015	0.0000000221	0.0014769252	0.0000940303	40.7	15.0	55.8	0.0000004715	0.0000468805	0.0000423047
662	-0.417880	-0.839682	0.003922	0.125000	0.000073	0.000072	0.000015	0.0000000221	0.0014792488	0.0000940986	40.7	15.3	56.1	0.0000004717	0.0000469102	0.0000423071
663	-0.417879	-0.839682	0.003925	0.125000	0.000079	0.000072	0.000015	0.0000000222	0.0014807840	0.0000941395	50.5	15.5	66.2	0.0000004721	0.0000469092	0.0000422989
664	-0.417877	-0.839685	0.003930	0.125000	0.000073	0.000072	0.000015	0.0000000222	0.0014830991	0.0000942074	45.5	16.2	61.9	0.0000004723	0.0000469388	0.0000423012
665	-0.417876	-0.839686	0.003934	0.125000	0.000079	0.000071	0.000015	0.0000000222	0.0014846289	0.0000942483	43.8	15.1	59.0	0.0000004727	0.0000469375	0.0000422931
666	-0.417875	-0.839688	0.003939	0.125000	0.000073	0.000072	0.000015	0.0000000222	0.0014869308	0.0000943147	49.0	16.0	65.1	0.0000004729	0.0000469667	0.0000422946
667	-0.417873	-0.839689	0.003943	0.125000	0.000079	0.000071	0.000015	0.0000000223	0.0014884460	0.0000943557	45.3	15.6	61.1	0.0000004733	0.0000469653	0.0000422867
668	-0.417872	-0.839692	0.003948	0.125000	0.000073	0.000072	0.000015	0.0000000223	0.0014907678	0.0000944245	43.1	15.5	58.8	0.0000004735	0.0000469948	0.0000422891
669	-0.417871	-0.839693	0.003952	0.125000	0.000079	0.000071	0.000015	0.0000000223	0.0014922992	0.0000944657	50.4	15.3	65.9	0.0000004739	0.0000469935	0.0000422809
670	-0.417869	-0.839696	0.003957	0.125000	0.000073	0.000071	0.000015	0.0000000223	0.0014946424	0.0000945373	40.4	15.1	55.6	0.0000004741	0.0000470235	0.0000422842
671	-0.417868	-0.839696	0.003961	0.125000	0.000078	0.000071	0.000015	0.0000000224	0.0014962071	0.0000945824	46.9	14.9	61.9	0.0000004745	0.0000470232	0.0000422773
672	-0.417867	-0.839699	0.003966	0.125000	0.000073	0.000071	0.000015	0.0000000224	0.0014985620	0.0000946545	46.3	15.1	61.5	0.0000004747	0.0000470533	0.0000422805
673	-0.417865	-0.839700	0.003970	0.125000	0.000078	0.000071	0.000015	0.0000000224	0.0015001480	0.0000947003	40.7	15.2	56.0	0.0000004751	0.0000470535	0.0000422736
674	-0.417864	-0.839703	0.003975	0.125000	0.000073	0.000071	0.000015	0.0000000225	0.0015024737	0.0000947689	45.1	16.4	61.6	0.0000004753	0.0000470830	0.0000422753
675	-0.417862	-0.839704	0.003979	0.125000	0.000078	0.000071	0.000015	0.0000000225	0.0015040371	0.0000948152	46.9	14.9	61.9	0.0000004757	0.0000470829	0.0000422689
676	-0.417861	-0.839706	0.003984	0.125000	0.000073	0.000071	0.000015	0.0000000225	0.0015063708	0.0000948847	43.3	15.0	58.4	0.0000004759	0.0000471125	0.0000422708
677	-0.417860	-0.839707	0.003988	0.125000	0.000078	0.000071	0.000015	0.0000000225	0.0015079302	0.0000949308	48.8	15.5	64.4	0.0000004763	0.0000471123	0.0000422643
678	-0.417858	-0.839710	0.003993	0.125000	0.000073	0.000071	0.000015	0.0000000226	0.0015102650	0.0000950007	53.5	14.8	68.5	0.0000004765	0.0000471418	0.0000422663
679	-0.417857	-0.839711	0.003997	0.125000	0.000078	0.000071	0.000015	0.0000000226	0.0015118115	0.0000950455	53.2	15.4	68.7	0.0000004768	0.0000471410	0.0000422592
680	-0.417856	-0.839713	0.004002	0.125000	0.000073	0.000071	0.000015	0.0000000226	0.0015141358	0.0000951142	48.9	15.3	64.3	0.0000004771	0.0000471701	0.0000422607
681	-0.417854	-0.839714	0.004006	0.125000	0.000078	0.000071	0.000014	0.0000000227	0.0015156588	0.0000951586	47.9	15.2	63.3	0.0000004774	0.0000471688	0.0000422538
682	-0.417853	-0.839717	0.004011	0.125000	0.000073	0.000071	0.000014	0.0000000227	0.0015180319	0.0000952296	53.5	15.2	68.8	0.0000004777	0.0000471980	0.0000422549
683	-0.417851	-0.839718	0.004015	0.125000	0.000078	0.000071	0.000014	0.0000000227	0.0015196610	0.0000952764	49.3	14.9	64.4	0.0000004780	0.0000471979	0.0000422479
684	-0.417850	-0.839720	0.004020	0.125000	0.000073	0.000071	0.000014	0.0000000227	0.0015220313	0.0000953470	48.5	15.9	64.5	0.0000004783	0.0000472267	0.0000422487
685	-0.417848	-0.839721	0.004024	0.125000	0.000078	0.000071	0.000014	0.0000000228	0.0015236549	0.0000953936	47.7	14.9	62.8	0.0000004786	0.0000472262	0.0000422416
686	-0.417847	-0.839724	0.004029	0.125000	0.000073	0.000071	0.000014	0.0000000228	0.0015260243	0.0000954644	47.3	15.6	63.1	0.0000004789	0.0000472549	0.0000422424
687	-0.417846	-0.839724	0.004033	0.125000	0.000078	0.000071	0.000014	0.0000000228	0.0015276372	0.0000955104	46.8	16.2	63.2	0.0000004792	0.0000472542	0.0000422350
688	-0.417844	-0.839727	0.004039	0.125000	0.000072	0.000071	0.000014	0.0000000229	0.0015300080	0.0000955813	51.5	15.1	66.7	0.0000004795	0.0000472827	0.0000422358
689	-0.417843	-0.839728	0.004042	0.125000	0.000077	0.000071	0.000014	0.0000000229	0.0015316215	0.0000956269	55.7	15.5	71.4	0.0000004799	0.0000472817	0.0000422281
690	-0.417841	-0.839730	0.004048	0.125000	0.000072	0.000071	0.000014	0.0000000229	0.0015339938	0.0000956974	45.4	15.9	61.7	0.0000004801	0.0000473100	0.0000422286
691	-0.417840	-0.839731	0.004052	0.125000	0.000078	0.000071	0.000014	0.0000000229	0.0015356032	0.0000957425	47.6	15.6	63.3	0.0000004805	0.0000473086	0.0000422205
692	-0.417845	-0.839747	0.004057	0.125000	0.000073	0.000071	0.000014	0.0000000230	0.0015379754	0.0000958134	45.3	15.3	60.8	0.0000004807	0.0000473369	0.0000422211
693	-0.417837	-0.839734	0.004061	0.125000	0.000078	0.000071	0.000015	0.0000000230	0.0015395413	0.0000958581	45.3	16.0	61.4	0.0000004811	0.0000473350	0.0000422133
694	-0.417835	-0.839737	0.004066	0.125000	0.000072	0.000071	0.000015	0.0000000230	0.0015418510	0.0000959271	42.8	15.8	58.7	0.0000004813	0.0000473637	0.0000422144
695	-0.417834	-0.839738	0.004070	0.125000	0.000078	0.000071	0.000014	0.0000000231	0.0015433792	0.0000959695	43.9	15.6	59.6	0.0000004816	0.0000473607	0.0000422057
696	-0.417839	-0.839753	0.004075	0.125000	0.000072	0.000071	0.000015	0.0000000231	0.0015457441	0.0000960416	42.8	16.1	59.0	0.0000004819	0.0000473894	0.0000422070
697	-0.417831	-0.839741	0.004079	0.125000	0.000078	0.000071	0.000015	0.0000000231	0.0015472936	0.0000960863	47.6	16.5	64.2	0.0000004822	0.0000473873	0.0000421991
698	-0.417836	-0.839757	0.004084	0.125000	0.000072	0.000071	0.000015	0.0000000231	0.0015496051	0.0000961562	45.1	15.6	60.8	0.0000004825	0.0000474160	0.0000422004
699	-0.417828	-0.839744	0.004087	0.125000	0.000078	0.000071	0.000015	0.0000000232	0.0015510882	0.0000961983	47.1	15.5	62.7	0.0000004828	0.0000474125	0.0000421919
700	-0.417827	-0.839747	0.004093	0.125000	0.000072	0.000071	0.000014	0.0000000232	0.0015534190	0.0000962725	47.2	15.4	62.7	0.0000004830	0.0000474422	0.0000421953
701	-0.417825	-0.839747	0.004096	0.125000	0.000078	0.000071	0.000015	0.0000000232	0.0015549832	0.0000963181	48.5	15.8	64.4	0.0000004834	0.0000474399	0.0000421870
702	-0.417831	-0.839763	0.004102	0.125000	0.000072	0.000071	0.000015	0.0000000233	0.0015573133	0.0000963888	43.2	15.0	58.3	0.0000004836	0.0000474685	0.0000421881
703	-0.417823	-0.839750	0.004105	0.125000	0.000078	0.000071	0.000015	0.0000000233	0.0015587860	0.0000964316	46.2	14.9	61.2	0.0000004840	0.0000474648	0.0000421799
704	-0.417828	-0.839766	0.004111	0.125000	0.000072	0.000071	0.000015	0.0000000233	0.0015610901	0.0000965023	51.7	15.3	67.1	0.0000004842	0.0000474937	0.0000421815
705	-0.417820	-0.839753	0.004114	0.125000	0.000078	0.000071	0.000015	0.0000000233	0.0015625737	0.0000965459	43.1	15.5	58.7	0.0000004845	0.0000474902	0.0000421734
706	-0.417825	-0.839769	0.004119	0.125000	0.000073	0.000071	0.000015	0.0000000234	0.0015648891	0.0000966175	51.5	16.0	67.6	0.0000004848	0.0000475187	0.0000421752
707	-0.417817	-0.839757	0.004123	0.125000	0.000078	0.000071	0.000015	0.0000000234	0.0015663879	0.0000966634	49.3	15.5	65.0	0.0000004851	0.0000475157	0.0000421679
708	-0.417822	-0.839772	0.004128	0.125000	0.000073	0.000071	0.000015	0.0000000234	0.0015687069	0.0000967363	44.1	14.7	59.0	0.0000004853	0.0000475452	0.0000421701
709	-0.417814	-0.839760	0.004132	0.125000	0.000079	0.000071	0.000015	0.0000000234	0.0015702006	0.0000967823	39.9	15.9	55.9	0.0000004857	0.0000475422	0.0000421627
710	-0.417819	-0.839776	0.004137	0.125000	0.000073	0.000071	0.000015	0.0000000235	0.0015725248	0.0000968570	45.7	15.9	61.8	0.0000004859	0.0000475722	0.0000421657
711	-0.417811	-0.839763	0.004141	0.125000	0.000078	0.000071	0.000015	0.0000000235	0.0015740385	0.0000969053	40.0	15.1	55.2	0.0000004863	0.0000475698	0.0000421591
712	-0.417816	-0.839779	0.004146	0.125000	0.000073	0.000071	0.000014	0.0000000235	0.0015763784	0.0000969793	45.4	15.4	61.0	0.0000004865	0.0000475991	0.0000421610
713	-0.417808	-0.839766	0.004150	0.125000	0.000078	0.000071	0.000014	0.0000000236	0.0015779489	0.0000970305	45.5	15.4	61.0	0.0000004868	0.0000475977	0.0000421551
714	-0.417813	-0.839782	0.004155	0.125000	0.000073	0.000071	0.000014	0.0000000236	0.0015803103	0.0000971054	50.2	15.2	65.5	0.0000004871	0.0000476267	0.0000421568
715	-0.417806	-0.839771	0.004159	0.125000	0.000078	0.000071	0.000014	0.0000000236	0.0015818914	0.0000971571	41.5	16.5	58.1	0.0000004874	0.0000476253	0.0000421508
716	-0.417811	-0.839787	0.004164	0.125000	0.000073	0.000071	0.000014	0.0000000236	0.0015842563	0.0000972331	42.9	15.5	58.5	0.0000004877	0.0000476545	0.0000421531
717	-0.417803	-0.839774	0.004168	0.125000	0.000078	0.000071	0.000015	0.0000000237	0.0015858239	0.0000972843	42.8	16.2	59.2	0.0000004880	0.0000476529	0.0000421468
718	-0.417808	-0.839790	0.004174	0.125000	0.000073	0.000071	0.000015	0.0000000237	0.0015881635	0.0000973603	44.8	15.6	60.5	0.0000004883	0.0000476822	0.0000421495
719	-0.417800	-0.839777	0.004177	0.125000	0.000078	0.000071	0.000015	0.0000000237	0.0015896740	0.0000974097	49.1	15.3	64.5	0.0000004886	0.0000476796	0.0000421429
720	-0.417799	-0.839780	0.004183	0.125000	0.000072	0.000071	0.000014	0.0000000238	0.0015920099	0.0000974868	48.8	15.2	64.1	0.0000004888	0.0000477093	0.0000421462
721	-0.417797	-0.839780	0.004186	0.125000	0.000078	0.000071	0.000014	0.0000000238	0.0015935662	0.0000975358	48.3	15.3	63.7	0.0000004892	0.0000477068	0.0000421385
722	-0.417796	-0.839783	0.004192	0.125000	0.000072	0.000071	0.000014	0.0000000238	0.0015959823	0.0000976186	45.3	16.1	61.6	0.0000004894	0.0000477365	0.0000421432
723	-0.417794	-0.839784	0.004196	0.125000	0.000078	0.000071	0.000014	0.0000000238	0.0015975705	0.0000976690	45.9	15.6	61.6	0.0000004898	0.0000477344	0.0000421355
724	-0.417792	-0.839786	0.004201	0.125000	0.000072	0.000071	0.000014	0.0000000239	0.0015999658	0.0000977474	48.3	15.9	64.3	0.0000004900	0.0000477634	0.0000421378
725	-0.417791	-0.839787	0.004205	0.125000	0.000078	0.000071	0.000014	0.0000000239	0.0016015897	0.0000977996	48.1	15.0	63.3	0.0000004904	0.0000477619	0.0000421306
726	-0.417789	-0.839790	0.004211	0.125000	0.000072	0.000071	0.000014	0.0000000239	0.0016040185	0.0000978840	44.8	15.4	60.3	0.0000004906	0.0000477917	0.0000421355
727	-0.417788	-0.839790	0.004215	0.125000	0.000078	0.000071	0.000014	0.0000000240	0.0016056095	0.0000979351	42.9	15.9	59.0	0.0000004910	0.0000477895	0.0000421279
728	-0.417786	-0.839793	0.004220	0.125000	0.000072	0.000071	0.000014	0.0000000240	0.0016080038	0.0000980148	43.5	15.7	59.3	0.0000004912	0.0000478186	0.0000421306
729	-0.417785	-0.839793	0.004224	0.125000	0.000078	0.000071	0.000014	0.0000000240	0.0016095707	0.0000980655	40.9	14.9	56.0	0.0000004915	0.0000478160	0.0000421231
730	-0.417783	-0.839796	0.004229	0.125000	0.000072	0.000071	0.000014	0.0000000240	0.0016119631	0.0000981460	48.7	16.2	65.0	0.0000004918	0.0000478453	0.0000421263
731	-0.417782	-0.839797	0.004233	0.125000	0.000078	0.000071	0.000014	0.0000000241	0.0016135575	0.0000982006	43.5	15.6	59.2	0.0000004921	0.0000478436	0.0000421202
732	-0.417780	-0.839799	0.004239	0.125000	0.000072	0.000071	0.000014	0.0000000241	0.0016159909	0.0000982841	56.9	15.5	72.5	0.0000004924	0.0000478737	0.0000421239
733	-0.417779	-0.839800	0.004243	0.125000	0.000078	0.000071	0.000014	0.0000000241	0.0016176151	0.0000983385	43.6	15.9	59.6	0.0000004927	0.0000478725	0.0000421173
734	-0.417777	-0.839802	0.004248	0.125000	0.000072	0.000071	0.000014	0.0000000242	0.0016200549	0.0000984223	50.6	15.6	66.3	0.0000004930	0.0000479023	0.0000421208
735	-0.417775	-0.839803	0.004252	0.125000	0.000077	0.000071	0.000014	0.0000000242	0.0016216858	0.0000984772	44.1	14.9	59.2	0.0000004933	0.0000479010	0.0000421143
736	-0.417774	-0.839806	0.004258	0.125000	0.000072	0.000071	0.000014	0.0000000242	0.0016241537	0.0000985626	43.4	15.5	59.0	0.0000004936	0.0000479307	0.0000421178
737	-0.417772	-0.839807	0.004262	0.125000	0.000077	0.000071	0.000014	0.0000000243	0.0016258145	0.0000986191	46.9	15.4	62.4	0.0000004939	0.0000479299	0.0000421114
738	-0.417771	-0.839809	0.004268	0.125000	0.000072	0.000071	0.000014	0.0000000243	0.0016283024	0.0000987066	63.2	15.9	79.2	0.0000004942	0.0000479597	0.0000421156
739	-0.417769	-0.839810	0.004272	0.125000	0.000077	0.000071	0.000014	0.0000000243	0.0016299759	0.0000987631	49.1	15.0	64.2	0.0000004945	0.0000479589	0.0000421087
740	-0.417767	-0.839813	0.004278	0.125000	0.000072	0.000071	0.000013	0.0000000243	0.0016324780	0.0000988518	47.0	15.7	62.8	0.0000004948	0.0000479888	0.0000421131
741	-0.417766	-0.839813	0.004282	0.125000	0.000077	0.000071	0.000013	0.0000000244	0.0016342454	0.0000989112	48.9	15.2	64.3	0.0000004952	0.0000479894	0.0000421062
742	-0.417764	-0.839816	0.004288	0.125000	0.000072	0.000071	0.000013	0.0000000244	0.0016367969	0.0000990014	48.4	15.1	63.6	0.0000004954	0.0000480186	0.0000421100
